valor_1,contratacao_1,valor_2,contratacao_2,match_palavras
SERVICOS MED E ASSIS DE BARRINHA LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,e de ltda
SERVICOS MED E ASSIS DE BARRINHA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,med de ltda
COLETA ZONA SUL SAO JOSE DOS CAMPOS,rede credenciada,CENTRO CLINICO SAO JOSE DOS PINHAIS,rede propria,sao jose dos
COLETA ZONA SUL SAO JOSE DOS CAMPOS,rede credenciada,CENTRO CLINICO SAO JOSE DOS PI,rede propria,sao jose dos
COLETA ZONA SUL SAO JOSE DOS CAMPOS,rede credenciada,PA SAO JOSE DOS PINHAIS,rede propria,sao jose dos
COLETA ZONA SUL SAO JOSE DOS CAMPOS,rede credenciada,CC SAO JOSE DOS PINHAIS ELETIVO,rede propria,sao jose dos
COLETA ZONA SUL SAO JOSE DOS CAMPOS,rede credenciada,CC SAO JOSE DOS PINHAIS,rede propria,sao jose dos
COLETA ZONA SUL SAO JOSE DOS CAMPOS,rede credenciada,NOSSO MEDICO SAO JOSE DOS CAMP,rede propria,sao jose dos
UNIDADE DE RADIOLOGIA CLINICA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,de clinica ltda
UNIDADE DE RADIOLOGIA CLINICA LTDA,rede credenciada,CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,de clinica ltda
UNIDADE DE RADIOLOGIA CLINICA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,de clinica ltda
CHOKR CLINICA DE ELETROFISIOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de ltda
CHOKR CLINICA DE ELETROFISIOLOGIA LTDA,rede credenciada,CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de ltda
CHOKR CLINICA DE ELETROFISIOLOGIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda
CARDIOVALE CENTRO DE DIAGNOSTICO E TRATAMENTO,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de e
CLINICA DE PSICO E FONO CONTINGENCIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de ltda
CLINICA DE PSICO E FONO CONTINGENCIA LTDA,rede credenciada,CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de ltda
CLINICA DE PSICO E FONO CONTINGENCIA LTDA,rede credenciada,MEDPREV - CLINICA DE SEG E MEDICINA,rede propria,clinica de e
CLINICA DE PSICO E FONO CONTINGENCIA LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,de e ltda
CLINICA DE PSICO E FONO CONTINGENCIA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda
MED HEALTH GESTAO DE SAUDE E SERVICOS MEDICOS,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,de saude e
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA DE ESPECIALIDADES BEM VIVER LTDA,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA DE ESPECIALIDADES MEDICAS CARIJOS LTD,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA TRATE CENTRO DE ESPECIALIDADES LTDA,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA DE ESPECIALIDADES BEM,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA DE ESPECIALIDADES MEDICAS NOVA VIDA L,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA DE NEUROLOGIA E ESPECIALIDADES INTEGR,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CEM CLINICA DE ESPECIALIDADES MEDICAS E FISIO,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA VIVER CENTRO DE ESPECIALIDADES MEDICA,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA DE ESPECIALIDADES MEDICAS BEM VIVER L,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA DE ESPECIALIDADES MEDICAS E FISIOTERA,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CEMAP CLINICA DE ESPECIALIDADES MEDICAS E ATE,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA DE ESPECIALIDADES F L LTDA,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA DE ESPECIALIDADES SOROCABA LTDA,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA DE ORTOPEDIA E ESPECIALIDADES FONTANA,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA DE PSICOLOGIA E ESPECIALIDADES ESPACO,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA DE PSICOLOGIA E ESPECIALIDADES PARAIS,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,FLOREM CLINICA DE PSICOLOGIA E ESPECIALIDADES,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,GADRI CLINICA DE ESPECIALIDADES MEDICAS LTDA,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,IBET CLINICA DE ESPECIALIDADES E EDUCACAO CON,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,SEED CLINICA DE ESPECIALIDADES LTDA,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,M3 CLINICA DE GINECOLOGIA E ESPECIALIDADES LT,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,DERMOVISAGE CLINICA DE ESPECIALIDADES S S LTD,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,FOUR CLINICA DE ESPECIALIDADES LTDA,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA DE ESPECIALIDADES MEDICAS PRO VIDA LT,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CEMEFIS CLINICA DE ESPECIALIDADES LTDA,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,CLINICA DE ESPECIALIDADES,rede credenciada,clinica de especialidades
CLINICA DE ESPECIALIDADES IRACEMAPOLIS,rede propria,SEED CLINICA DE ESPECIALIDADES,rede credenciada,clinica de especialidades
POSTO DE COLETA LIMEIRA,rede propria,VEDIS POSTO DE COLETA LTDA,rede credenciada,posto de coleta
POSTO DE COLETA LIMEIRA,rede propria,POSTO DE COLETA ATENDE,rede credenciada,posto de coleta
CLINICA DE CARDIOLOGIA HURTADO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de ltda
CLINICA DE CARDIOLOGIA HURTADO LTDA,rede credenciada,CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de ltda
CLINICA DE CARDIOLOGIA HURTADO LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda
CLINICA JOSE ROCHA DE SA,rede credenciada,CLINICA JOSE DE ASSI,rede propria,clinica jose de
CLINICA JOSE ROCHA DE SA,rede credenciada,CLINICA JOSE DE ASSIS FERREIRA,rede propria,clinica jose de
DAVITA BRASIL PARTIC E SERV DE NEFROLOG LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,e de ltda
CLINAR CLINICA INFANTIL E DE ALERGIA DO AP RESP,rede credenciada,MEDPREV - CLINICA DE SEG E MEDICINA,rede propria,clinica e de
CLINAR CLINICA INFANTIL E DE ALERGIA DO AP RESP,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,infantil e de
CLINAR CLINICA INFANTIL E DE ALERGIA DO AP RESP,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,e de do
CENTRO CLINICO DE FISIOTERAPIA LTDA ME,rede credenciada,CENTRO CLINICO GAUCHO LTDA,rede propria,centro clinico ltda
CENTRO CLINICO DE FISIOTERAPIA LTDA ME,rede credenciada,CENTRO CLINICO QUALIDADE DE VIDA,rede propria,centro clinico de
CENTRO CLINICO DE FISIOTERAPIA LTDA ME,rede credenciada,CENTRO CLINICO QUALIDADE DE VI,rede propria,centro clinico de
CENTRO CLINICO DE FISIOTERAPIA LTDA ME,rede credenciada,CENTRO AVANCADO DE FISIOTERAPIA HIGIENOPOLIS,rede propria,centro de fisioterapia
CENTRO CLINICO DE FISIOTERAPIA LTDA ME,rede credenciada,CENTRO CLINICO DUQUE DE CAXIAS,rede propria,centro clinico de
CENTRO CLINICO DE FISIOTERAPIA LTDA ME,rede credenciada,CENTRO CLINICO AUGUSTO DE LIMA,rede propria,centro clinico de
LABOR MED BATATAIS LABORATORIO DE ANALISES CL,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises
CLINICA DE RADIOLOGIA HADDAD KHENAYFIS LTDA,rede credenciada,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de ltda
CLINICA DE RADIOLOGIA HADDAD KHENAYFIS LTDA,rede credenciada,CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de ltda
CLINICA DE RADIOLOGIA HADDAD KHENAYFIS LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda
HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO,rede credenciada,HOSPITAL E MATERNIDADE SANTA BRIGIDA S.A,rede propria,hospital e maternidade
HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO,rede credenciada,HOSPITAL E MATERNIDADE BRIGIDA,rede propria,hospital e maternidade
HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO,rede credenciada,HOSPITAL E MATERNIDADE AMÉRICA,rede propria,hospital e maternidade
HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO,rede credenciada,HOSPITAL E MATERNIDADE SANTA MONICA S A DIVIN,rede propria,hospital e maternidade
HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO,rede credenciada,HOSPITAL E MATERNIDADE SANTA MONICA S A NOVA,rede propria,hospital e maternidade
HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO,rede credenciada,HOSPITAL E MATERNIDADE SANTA MONICA,rede propria,hospital e maternidade
HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO,rede credenciada,HOSPITAL E MATERNIDADE SANTA MONICA S/A,rede propria,hospital e maternidade
HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO,rede credenciada,HOSPITAL E MATERNIDADE SALVALUS,rede propria,hospital e maternidade
HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO,rede credenciada,HOSPITAL E MATERNIDADE GUARULHOS,rede propria,hospital e maternidade
HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO,rede credenciada,HOSPITAL E MATERNIDADE GUARULH,rede propria,hospital e maternidade
HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO,rede credenciada,HOSPITAL E MATERNIDADE MODELO,rede propria,hospital e maternidade
HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO,rede credenciada,NUCLEO DE TERAPIA SÃO VICENTE,rede propria,sao vicente de
HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,e maternidade de
HOSPITAL E MATERNIDADE SAO VICENTE DE PAULO,rede credenciada,HOSPITAL E MATERNIDADE SANTA M,rede propria,hospital e maternidade
LAB DE ANAL CLIN DR AYRTON COSTA SC LTDA,rede credenciada,LAB ANAL CLINICAS SAO FRANCISCO SS LTDA,rede propria,lab anal ltda
LABORVITA LAB ANAL CLINIC CIT LTDA ME,rede credenciada,LAB ANAL CLINICAS SAO FRANCISCO SS LTDA,rede propria,lab anal ltda
BIO QUIMICO LABOR CENTRO DE DIAGNOSTICOS LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de ltda
MIOTELLO LAB DE ANALISES CLINICAS SS L,rede credenciada,LAB ANAL CLINICAS SAO FRANCISCO SS LTDA,rede propria,lab clinicas ss
NOVO HORIZONTE LABORATORIO DE ANALISES CLINIC,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises
CPTR CENTRO DE PREVENCAO E TRATAMENTO DE DOEN,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de e
CECLIN CENTRO CLINICO PULMONAR E LABORATORIAL,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro clinico e
SAUDE INSTITUTO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,de analises clinicas
HOSPITAL SAO LUCAS DE INDIARA,rede credenciada,HOSPITAL SAO LUCAS - HSL,rede propria,hospital sao lucas
UNISAUDE CLIN MED SERV DE DIAG,rede credenciada,CLIN E DIAG PRUDENTE DE MORAES,rede propria,clin de diag
INSTITUTO DE HEMATOLOGIA E HEMOTERAPIA DE SERGIPE,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e
TALG CLINICA MEDICA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica medica ltda
TALG CLINICA MEDICA LTDA,rede credenciada,CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica medica ltda
CLINICA DE AUDICAO E EQUILIBRIO,rede credenciada,MEDPREV - CLINICA DE SEG E MEDICINA,rede propria,clinica de e
CLINICA DE DIAGNOSTICO POR IMAGEM E RADIOLOGI,rede credenciada,CLINICA E DIAGNOSTICO MINERVA,rede propria,clinica diagnostico e
CLINICA DE DIAGNOSTICO POR IMAGEM E RADIOLOGI,rede credenciada,CLINICA E DIAGNOSTICO BARREIRO,rede propria,clinica diagnostico e
CLINICA DE DIAGNOSTICO POR IMAGEM E RADIOLOGI,rede credenciada,MEDPREV - CLINICA DE SEG E MEDICINA,rede propria,clinica de e
CLINICA DE DIAGNOSTICO POR IMAGEM E RADIOLOGI,rede credenciada,CLINICA E DIAGNOSTICO BEIRA RIO,rede propria,clinica diagnostico e
CLINICA DE DIAGNOSTICO POR IMAGEM E RADIOLOGI,rede credenciada,CLINICA E DIAGNOSTICO CAMPINAS,rede propria,clinica diagnostico e
CLINICA DE DIAGNOSTICO POR IMAGEM E RADIOLOGI,rede credenciada,CLINICA E DIAGNOSTICO AUTODROMO,rede propria,clinica diagnostico e
INFISIC INSTITUTO DE FISIOTERAPIA DO CARIRI,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de do
INSTITUTO DO FIGADO E DO SANGUE,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto do e
CENTRO DE DIAGNOSTICO MEDICO DO MARANHAO LIMITADA,rede credenciada,CENTRO CLINICO DIAGNOSTICO MEDICO NOSSA SENHO,rede propria,centro diagnostico medico
CENTRO DE DIAGNOSTICO MEDICO DO MARANHAO LIMITADA,rede credenciada,CENTRO MEDICO BEZERRA DE MENEZES,rede propria,centro de medico
CENTRAL CLINICA DO CARIRI DIAG E ULTRASSOM LT,rede credenciada,CLINICA E DIAG CASA FORTE,rede propria,clinica diag e
CENTRAL CLINICA DO CARIRI DIAG E ULTRASSOM LT,rede credenciada,CLINICA E DIAG ZONA OESTE,rede propria,clinica diag e
CENTRAL CLINICA DO CARIRI DIAG E ULTRASSOM LT,rede credenciada,CLINICA E DIAG RIO BRANCO,rede propria,clinica diag e
CENTRAL CLINICA DO CARIRI DIAG E ULTRASSOM LT,rede credenciada,CLINICA E DIAG HENRIQUE MAZZEI,rede propria,clinica diag e
CENTRAL CLINICA DO CARIRI DIAG E ULTRASSOM LT,rede credenciada,CLINICA E DIAG ZONA LESTE,rede propria,clinica diag e
CLINICA DE DOENCAS RENAIS E HIPERT ARTER LTDA,rede credenciada,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de ltda
CLINICA DE DOENCAS RENAIS E HIPERT ARTER LTDA,rede credenciada,CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de ltda
CLINICA DE DOENCAS RENAIS E HIPERT ARTER LTDA,rede credenciada,MEDPREV - CLINICA DE SEG E MEDICINA,rede propria,clinica de e
CLINICA DE DOENCAS RENAIS E HIPERT ARTER LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,de e ltda
CLINICA DE DOENCAS RENAIS E HIPERT ARTER LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda
INST DE SAUDE E ESTETIC DE PARAUAPEBAS EIRELI,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,de saude e
LABORATORIO DE ANALISES CLINICOS E DIAGNÓSTIC,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises
CLINICA MEDICA VOO DE LIBERDADE EIRELI,rede credenciada,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica medica de
CLINICA MEDICA VOO DE LIBERDADE EIRELI,rede credenciada,CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica medica de
IRMANDADE DA SANTA CASA DE MIS E MAT D ZILDA,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,casa de e
IRMANDADE DA SANTA CASA DE MIS E MAT D ZILDA,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,de e d
CENTRO DE VALORIZACAO DA VIDA,rede credenciada,CENTRO CLINICO QUALIDADE DE VIDA,rede propria,centro de vida
HOSPITAL VERA CRUZ,rede propria,HOSPITAL VERA CRUZ S A,rede credenciada,hospital vera cruz
HOSPITAL SAO JOSE MG,rede credenciada,HOSPITAL E MATERNIDADE SAO JOSE,rede propria,hospital sao jose
LAB DE ANALISES CLINICAS UNILA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,de analises clinicas
CENTRO DE TREINAMENTO E REABILITACAO FISICA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de e
BEM ESTAR CENTRO MEDICO E ODONTOLOGICO LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro e ltda
INDEOS CONSULTORIO DE ODONTO E SAUDE LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,de e ltda
INDEOS CONSULTORIO DE ODONTO E SAUDE LTDA,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,de e saude
3D ASSISTENCIA ODONTO MEDICA LTDA,rede credenciada,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,assistencia medica ltda
3D ASSISTENCIA ODONTO MEDICA LTDA,rede credenciada,CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,assistencia medica ltda
ALMEIDA E RODRIGUES SERV DE SAUDE,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,e de saude
CLIN DE ALERGIA E PNEUMOLOGIA DR JOAO MACHADO,rede credenciada,CLIN E DIAG PRUDENTE DE MORAES,rede propria,clin de e
ASSOCIACAO DE AMPARO A MATERNIDADE E A INFANC,rede credenciada,HOSPITAL E MATERNIDADE SANTA BRIGIDA S.A,rede propria,a maternidade e
ASSOCIACAO DE AMPARO A MATERNIDADE E A INFANC,rede credenciada,HOSPITAL E MATERNIDADE SANTA MONICA S A DIVIN,rede propria,a maternidade e
ASSOCIACAO DE AMPARO A MATERNIDADE E A INFANC,rede credenciada,HOSPITAL E MATERNIDADE SANTA MONICA S A NOVA,rede propria,a maternidade e
ASSOCIACAO DE AMPARO A MATERNIDADE E A INFANC,rede credenciada,HOSPITAL E MATERNIDADE SANTA MONICA S/A,rede propria,a maternidade e
ASSOCIACAO DE AMPARO A MATERNIDADE E A INFANC,rede credenciada,HOSPITAL E MATERNIDADE DE GUAR,rede propria,de maternidade e
ASSOCIACAO DE AMPARO A MATERNIDADE E A INFANC,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,de maternidade e
CASA DE SAUDE E MATERNIDADE DE CAXIAS,rede credenciada,HOSPITAL E MATERNIDADE DE GUAR,rede propria,de e maternidade
HOSPITAL MEMORIAL SAO JOSE - (ABRAMGE),rede credenciada,HOSPITAL E MATERNIDADE SAO JOSE,rede propria,hospital sao jose
CENMI CENTRO DE EXAMES NEUROLOGICOS E MEDICINA INTEGRATIVA,rede credenciada,MEDPREV - CLINICA DE SEG E MEDICINA,rede propria,de e medicina
CENMI CENTRO DE EXAMES NEUROLOGICOS E MEDICINA INTEGRATIVA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de e
CENTRO DE TRAT DE DOENCAS RENAIS DE JOINVILLE (ADULTO E PEDIATRICO),rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de e
CAME CENTRO DE ATENDIMENTO MEDICO ESPECIALIZA,rede credenciada,CENTRO MEDICO BEZERRA DE MENEZES,rede propria,centro de medico
CLINICA DE FISIOTERAPIA E REABILITACAO DE SERRA TALHADA,rede credenciada,MEDPREV - CLINICA DE SEG E MEDICINA,rede propria,clinica de e
CLINICA DE NEUROLOGIA E PSIQUIATRIA,rede credenciada,MEDPREV - CLINICA DE SEG E MEDICINA,rede propria,clinica de e
CLINICA DE NEUROLOGIA E PSIQUIATRIA,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,de neurologia e
CLINICA MEDICA DE PREV DIAG E TRAT DE DOENCAS,rede credenciada,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica medica de
CLINICA MEDICA DE PREV DIAG E TRAT DE DOENCAS,rede credenciada,CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica medica de
CLINICA MEDICA DE PREV DIAG E TRAT DE DOENCAS,rede credenciada,MEDPREV - CLINICA DE SEG E MEDICINA,rede propria,clinica de e
CLINICA MEDICA DE PREV DIAG E TRAT DE DOENCAS,rede credenciada,CLINICA E DIAG CASA FORTE,rede propria,clinica diag e
CLINICA MEDICA DE PREV DIAG E TRAT DE DOENCAS,rede credenciada,CLINICA E DIAG ZONA OESTE,rede propria,clinica diag e
CLINICA MEDICA DE PREV DIAG E TRAT DE DOENCAS,rede credenciada,CLIN E DIAG PRUDENTE DE MORAES,rede propria,de diag e
CLINICA MEDICA DE PREV DIAG E TRAT DE DOENCAS,rede credenciada,CLINICA E DIAG RIO BRANCO,rede propria,clinica diag e
CLINICA MEDICA DE PREV DIAG E TRAT DE DOENCAS,rede credenciada,CLINICA E DIAG HENRIQUE MAZZEI,rede propria,clinica diag e
CLINICA MEDICA DE PREV DIAG E TRAT DE DOENCAS,rede credenciada,CLINICA E DIAG ZONA LESTE,rede propria,clinica diag e
CLINICA NEFROLOGICA DE FRANCA SC LTDA,rede credenciada,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de ltda
CLINICA NEFROLOGICA DE FRANCA SC LTDA,rede credenciada,CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de ltda
CLINICA NEFROLOGICA DE FRANCA SC LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda
CLIOSA CLINICA ODONTOLOGICA DE SALVADOR LTDA,rede credenciada,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de ltda
CLIOSA CLINICA ODONTOLOGICA DE SALVADOR LTDA,rede credenciada,CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,clinica de ltda
CLIOSA CLINICA ODONTOLOGICA DE SALVADOR LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,clinica de ltda
CLISANNA LAURO DE FREITAS,rede credenciada,HAPCLINICA LAURO DE FREITAS II,rede propria,lauro de freitas
CLISANNA LAURO DE FREITAS,rede credenciada,PA LAURO DE FREITAS,rede propria,lauro de freitas
CLISANNA LAURO DE FREITAS,rede credenciada,HOSPITAL LAURO DE FREITAS,rede propria,lauro de freitas
CLISANNA LAURO DE FREITAS,rede credenciada,LAB ELT LAURO DE FREITAS,rede propria,lauro de freitas
DAVITA BRASIL PARTICIP E SERV DE NEFRO LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,e de ltda
CENTRO DE MEDICINA NUCLEAR DE BRASILIA LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de ltda
IMDI INSTITUTO DE MASTOLOGIA E DIAGNOSTICO PO,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e
HOSPITAL DAS CLINICAS,rede propria,HCP HOSPITAL DAS CLINICAS DE PARAUAPEBAS,rede credenciada,hospital das clinicas
HOSPITAL DAS CLINICAS,rede propria,HOSPITAL DAS CLINICAS DA FMUSP,rede credenciada,hospital das clinicas
