valor_1,contratacao_1,valor_2,contratacao_2,match_palavras
BIOLABOR LABORATORIO DE ANALISES CLINICAS LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
CENTRO AVANCADO DE FISIOTERAPIA HIGIENOPOLIS,rede propria,CENTRO AVANCADO DE FISIOTERAPIA LTDA,rede credenciada,centro avancado de fisioterapia
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CNH CENTRO DE NEFROLOGIA E HIPERTENSAO LTDA.,rede credenciada,centro e de ltda
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CIPRO CENTRO INTEG DE PREV E REABIL ORAL LTDA,rede credenciada,centro e de ltda
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO DE REABILITACAO E FISIOTERAPIA LTDA,rede credenciada,centro e de ltda
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO DE INTEGRACAO CORPO E MENTE LTDA,rede credenciada,centro e de ltda
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO DE SAUDE CORPO E EQUILIBRIO LTDA.,rede credenciada,centro e de ltda
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CYANO CENTRO INTEGR DE SAUDE E ODONTOL LTDA,rede credenciada,centro e de ltda
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,GS CENTRO CLINICO E ODONTOLOGICO LTDA,rede credenciada,centro clinico e ltda
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,WECARE CENTRO DE ASSIST E TERAP EM SAUDE LTDA,rede credenciada,centro e de ltda
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CENTRO DE MICROCIRURGIA E DIAGNOSTICO LTDA,rede credenciada,centro e de ltda
CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,CISE CENTRO INTEGRADO DE SAUDE E EDUCACAO LTDA,rede credenciada,centro e de ltda
CENTRO CLINICO MOGI DAS CRUZES,rede propria,CENTRO ONCOLOGICO MOGI DAS CRUZES LTDA,rede credenciada,centro mogi das cruzes
DMS BURNIER LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
EXAME BRASIL LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
HOSPITAL E MATERNIDADE SANTA JOANA S A,rede credenciada,HOSPITAL E MATERNIDADE SANTA M,rede propria,hospital e maternidade santa
IMEDE INSTITUTO DE MEDICINA ESPECIALIZADA E D,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e d
IPANEMA-SERV DE ASSIST MED CIRURGICA INFANTIL LTDA,rede credenciada,CLINIPAM CLINICA PARANAENS DE ASSIST MED LTDA,rede propria,de assist med ltda
ITULAB LABORATORIO DE ANALISES CLINICAS DE IT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABOCLIN LABORATORIO DE ANALISES CLINICAS LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS CELLULA MATE,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS E ANATOMIA P,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS FOIZER LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS GONZAGA LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS SANITAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO SABIN DE ANALISES CLINICAS EM CAM,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO SABIN DE ANALISES CLINICAS EM VIN,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO SABIN DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
MA. LABORATORIO DE ANALISES CLINICAS LTDA.,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
MEDICAL LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
QUAGLIA LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
SOUZA AREAS LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
VITAL LAB LABORATORIO DE ANALISES CLINICAS LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
ITAPEMA LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS CRUZEIRO LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS BIOTEST LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS CONFIANCE LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS OSWALDO CRUZ LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO BIOMEDICO DE ANALISES CLINICAS IB,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS LABCENTER LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
EXATA LABORATORIO DE ANALISES CLINICAS E SERV,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO ALPHA DE ANALISES CLINICAS LTDA.,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS ANCHIETA LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS SAMUEL PESSO,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
CC IPSA (PRONTO ATENDIMENTO DE 7 AS 19),rede propria,CC IPSA (PRONTO ATEND 8 AS 18),rede credenciada,cc ipsa pronto as
LABACLEN LABORATORIO DE ANALISES CLINICAS E E,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABCLINICAS LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS BRAGANCA LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABCLINICAS LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS DOURADO LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
INSTITUTO DE DIABETES E ENDOCRINOLOGIA DO PAR,rede credenciada,INCORD INSTITUTO NEUROLOGIA E DO CORACAO DE D,rede propria,instituto de e do
LABEL LABORATORIO DE ANALISES CLINICAS BETANI,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
BIOLAB LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS SAO LUCAS DE,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS SABIN LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
KS LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
CASA DE SAUDE E MATERN NOSSA SENHORA DO PERPE,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,casa de saude e
LABORI LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABCHECAP LABORATORIOS DE ANALISES CLINICAS L,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,de analises clinicas l
CASA DE SAUDE E MATERNIDADE,rede propria,CASA DE SAUDE E CLIN DE REPOUSO ULYSSES PERNANBUCANO (SOB ENCAMINHAMENTO),rede credenciada,casa de saude e
LABORATORIO DE ANALISES CLINICAS PAULISTA LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS JAIME FELIX,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO SABIN DE ANALISES CLINICAS EM RIB,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS FERNANDES E,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
DIAGNOSTICO LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
VALDOS LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS ALVES & CIA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO LAWALL DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
IMUNOLAC LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
VITALABOR LABORATORIO DE ANALISES CLINICAS LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS SPALAZA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS DRA. EDNA JA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas
LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,LD LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,laboratorio de analises clinicas
CLINICA E DIAG HENRIQUE MAZZEI,rede propria,CLINICA E DIAGNOSTICO HENRIQUE MAZZEI,rede credenciada,clinica e henrique mazzei
