valor_1,contratacao_1,valor_2,contratacao_2,match_palavras,qtd_palavras_em_comum
HOSPITAL E MATERNIDADE SAO JOSE,rede propria,HOSPITAL E MATERNIDADE SAO MAT,rede credenciada,hospital e maternidade sao,4
LABORATORIO DE ANALISES CLINICAS DR LUND LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS NORMANHA LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
HOSPITAL DO CORACAO BALNEARIO,rede propria,HOSPITAL DO CORACAO DE BALNEARIO CAMBORIU LTD,rede credenciada,hospital do coracao balneario,4
CLINIPAM CLINIC PARANAENSE DE ASSIST MED LTDA,rede propria,IPANEMA-SERV DE ASSIST MED CIRURGICA INFANTIL LTDA,rede credenciada,de assist med ltda,4
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ASR CLINICA MEDICA E DE PSICOLOGIA LTDA.,rede credenciada,clinica de medica ltda,4
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE ASSISTENCIA PSICOLOGICA SELF LTDA,rede credenciada,clinica de assistencia ltda,4
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA E NUTRICIONAL DE VINHEDO LTDA,rede credenciada,clinica de medica ltda,4
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA XV DE NOVEMBRO S S LTDA,rede credenciada,clinica de medica ltda,4
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOMED CLINICA ASSISTENCIA MEDICA LTDA,rede credenciada,clinica assistencia medica ltda,4
CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA DE NEFROLOGIA DE JUNDIAI LTDA.,rede credenciada,clinica de medica ltda,4
HOSPITAL E MATERNIDADE SANTA BRIGIDA S.A,rede propria,MATERNIDADE E CIRURGIA N. S. DO ROCIO S A,rede credenciada,e maternidade s a,4
HOSPITAL E MATERNIDADE SANTA BRIGIDA S.A,rede propria,CASA DE SAUDE E MATERNIDADE STA. FILOMENA S/A,rede credenciada,e maternidade s a,4
HOSPITAL E MATERNIDADE SANTA BRIGIDA S.A,rede propria,HOSPITAL E MATERNIDADE VIDA'S LTDA.,rede credenciada,hospital e maternidade s,4
HOSPITAL E MATERNIDADE SANTA BRIGIDA S.A,rede propria,HOSPITAL SANTA MARIA DE SUZANO S.A,rede credenciada,hospital santa s a,4
COSB CENTRO DE ORTODONTIA E SAUDE BUCAL LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de e ltda,4
MATERNIDADE E CIRURGIA N. S. DO ROCIO S A,rede credenciada,HOSPITAL E MATERNIDADE SANTA MONICA S A DIVIN,rede propria,maternidade e s a,4
MATERNIDADE E CIRURGIA N. S. DO ROCIO S A,rede credenciada,HOSPITAL E MATERNIDADE SANTA MONICA S A NOVA,rede propria,maternidade e s a,4
MATERNIDADE E CIRURGIA N. S. DO ROCIO S A,rede credenciada,HOSPITAL E MATERNIDADE SANTA MONICA S/A,rede propria,maternidade e s a,4
HOSPITAL DO CORACAO DE LONDRINA LTDA,rede credenciada,HS COR HOSPITAL DO CORACAO DE DUQUE DE CAXIAS,rede propria,hospital do coracao de,4
HOSPITAL DO CORACAO DE LONDRINA LTDA,rede credenciada,HOSPITAL DO CORACAO DE LONDRIN,rede propria,hospital do coracao de,4
LGN CENTRO DE SAUDE E REABILITACAO LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de e ltda,4
BIOANÁLISE ¿ LABORATÓRIO DE ANÁLISES CLÍNICAS FREITAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LAB SAUDE LABORATORIO DE ANALISES CLINICAS LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO BEHRING DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO EXATO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
GSE LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS FONTANA EIRE,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO GEYER DE ANALISES CLINICAS SOCIED,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS RIBEIRO CARV,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO SANTA ISABEL DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
PROLL MED LABORATORIO DE ANALISES CLINICAS LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS LEDRA LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
HOSPITAL DO CORACAO DE LONDRINA LTDA (MATRIZ),rede credenciada,HS COR HOSPITAL DO CORACAO DE DUQUE DE CAXIAS,rede propria,hospital do coracao de,4
HOSPITAL DO CORACAO DE LONDRINA LTDA (MATRIZ),rede credenciada,HOSPITAL DO CORACAO DE LONDRIN,rede propria,hospital do coracao de,4
LABORATORIO DE ANALISES CLINICAS HESS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
ISABELLAB LABORATORIO DE ANALISES CLINICAS LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS MATERNO INFA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
NOTRE DAME INTERMEDICA SAUDE S.A.,rede propria,NOTRE DAME INTERMEDICA SAUDE SA LAB NOTRELABS,rede credenciada,notre dame intermedica saude,4
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ASR CLINICA MEDICA E DE PSICOLOGIA LTDA.,rede credenciada,clinica de medica ltda,4
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE ASSISTENCIA PSICOLOGICA SELF LTDA,rede credenciada,clinica de assistencia ltda,4
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA E NUTRICIONAL DE VINHEDO LTDA,rede credenciada,clinica de medica ltda,4
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA XV DE NOVEMBRO S S LTDA,rede credenciada,clinica de medica ltda,4
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOMED CLINICA ASSISTENCIA MEDICA LTDA,rede credenciada,clinica assistencia medica ltda,4
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA DE NEFROLOGIA DE JUNDIAI LTDA.,rede credenciada,clinica de medica ltda,4
LABORATORIO DE ANALISES CLINICAS BECKER LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
CASA DE SAUDE E MATERNIDADE STA. FILOMENA S/A,rede credenciada,HOSPITAL E MATERNIDADE SANTA MONICA S A DIVIN,rede propria,e maternidade s a,4
CASA DE SAUDE E MATERNIDADE STA. FILOMENA S/A,rede credenciada,HOSPITAL E MATERNIDADE SANTA MONICA S A NOVA,rede propria,e maternidade s a,4
CASA DE SAUDE E MATERNIDADE STA. FILOMENA S/A,rede credenciada,HOSPITAL E MATERNIDADE SANTA MONICA S/A,rede propria,e maternidade s a,4
CENTRO DE SAUDE E EDUACACAO REPENSAR LTDA.,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de e ltda,4
LABORATORIO DE ANALISES CLINICAS FUGITA LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
COLETA ZONA LESTE SAO JOSE DOS CAMPOS,rede credenciada,COLETA SAO JOSE CAMPOS,rede propria,coleta sao jose campos,4
LABORATORIO DE ANALISES CLINICAS FAITA LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
HOSPITAL DO CORACAO DE BALNEARIO CAMBORIU LTD,rede credenciada,HS COR HOSPITAL DO CORACAO DE DUQUE DE CAXIAS,rede propria,hospital do coracao de,4
HOSPITAL DO CORACAO DE BALNEARIO CAMBORIU LTD,rede credenciada,HOSPITAL DO CORACAO DE LONDRIN,rede propria,hospital do coracao de,4
VICENLAB LABORATORIO DE ANALISES CLINICAS LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABHI LABORATORIO DE ANALISES CLINICAS LTDA E,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
GRAM LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS CEZIMBRA LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO EXAME DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABCENTER LABORATORIO DE ANALISES CLINICAS LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LIFECENTER SISTEMA DE SAUDE SA,rede credenciada,NOTRE DAME INTERMEDICA SISTEMA DE SAUDE SA,rede propria,sistema de saude sa,4
NOTRE DAME INTERMEDICA MINAS GERAIS SAUDE S.A,rede propria,NOTRE DAME INTERMEDICA SAUDE SA LAB NOTRELABS,rede credenciada,notre dame intermedica saude,4
NOTRE DAME INTERMEDICA MINAS GERAIS SAUDE S.A,rede propria,CENTRO OFTALMOLOGICO DE MINAS GERAIS S.A,rede credenciada,minas gerais s a,4
HOSPITAL E MATERNIDADE SANTA MONICA S A DIVIN,rede propria,HOSPITAL E MATERNIDADE VIDA'S LTDA.,rede credenciada,hospital e maternidade s,4
HOSPITAL E MATERNIDADE SANTA MONICA S A DIVIN,rede propria,HOSPITAL SANTA MARIA DE SUZANO S.A,rede credenciada,hospital santa s a,4
HOSPITAL E MATERNIDADE SANTA MONICA S A NOVA,rede propria,HOSPITAL E MATERNIDADE VIDA'S LTDA.,rede credenciada,hospital e maternidade s,4
HOSPITAL E MATERNIDADE SANTA MONICA S A NOVA,rede propria,HOSPITAL SANTA MARIA DE SUZANO S.A,rede credenciada,hospital santa s a,4
FISIOMED CLINICA DE FISIOTERAPIA E MEDICINA,rede credenciada,MEDPREV - CLINICA DE SEG E MEDICINA,rede propria,clinica de e medicina,4
LABORATORIO DE ANALISES CLINICAS DR GERMANO H,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS RUDUEM JOSE,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS RODRIGUES LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
SOCIEDADE LABORATORIAL DE ANALISES CLINICAS L,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,de analises clinicas l,4
LABORATORIO KLETT DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
SAO MARCOS SAUDE E MEDICINA DIAGNOSTICA S A,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S.A. (SAO PAULO),rede propria,sao saude s a,4
LABORCLIN LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
HUMANO LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS GMDP S C LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS VIOTTI LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
EXAMYS LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
CASA DE SAIDE E MATERNIDADE NOSSA SENHORA DE,rede credenciada,CASA DE SAUDE E MATERNIDADE,rede propria,casa de e maternidade,4
HOSPITAL E MATERNIDADE SANTA MONICA,rede propria,HOSPITAL E MATERNIDADE SANTA JOANA S A,rede credenciada,hospital e maternidade santa,4
HOSPITAL E MATERNIDADE SANTA MONICA S/A,rede propria,HOSPITAL E MATERNIDADE VIDA'S LTDA.,rede credenciada,hospital e maternidade s,4
HOSPITAL E MATERNIDADE SANTA MONICA S/A,rede propria,HOSPITAL SANTA MARIA DE SUZANO S.A,rede credenciada,hospital santa s a,4
CENTRO DE DESENVOLVIMENTO INFANTIL ABA LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de infantil ltda,4
LABORATORIO DE ANALISES CLINICAS JOSE BONIFAC,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
CARITAS LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS BIOCLIN LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO JARAGUAENSE DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS NOSSA SENHOR,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS DE IGARAPE,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS FERREIRA GON,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS DR. LUND LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
HOSPITAL E MATERNIDADE SAO LUCAS DE EXTREMA L,rede credenciada,HOSPITAL E MATERNIDADE DE GUAR,rede propria,hospital e maternidade de,4
CLINITEST LABORATORIO DE ANALISES CLINICAS LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO CENTRAL UNAI DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS ALVES FILHOS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS SAO JOSE LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS NOSSA SRA DO,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS PAULO NETTO,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS INDALAB LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
KENNEDY LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS OSWALDO CRUZ,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS TEIXEIRA LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
HOSPITAL E MATERNIDADE NOSSA SENHORA DE NAZAR,rede credenciada,HOSPITAL E MATERNIDADE DE GUAR,rede propria,hospital e maternidade de,4
MAUA CENTRO DE ORTODONTIA E SAUDE BUCAL LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de e ltda,4
CASA DE SAUDE E MATERNIDADE SANTA MARTHA,rede credenciada,CASA SAUDE SANTA MARTHA,rede propria,casa saude santa martha,4
LABORSAD LABORATORIO DE ANALISES CLINICAS LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
NOTRE DAME INTERMEDICA MINAS GERAIS SA,rede propria,NOTRE DAME INTERMEDICA SAUDE SA LAB NOTRELABS,rede credenciada,notre dame intermedica sa,4
LABORATORIO DE ANALISES CLINICAS SANTA MONICA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS PENAPOLIS SC,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
SDD LABORATORIO DE ANALISES CLINICAS EIRELI,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LM LABORATORIO DE ANALISES CLINICAS EIRELI,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS COSTA REZEND,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
ETOS LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
UNILAB LABORATORIO DE ANALISES CLINICAS DE LI,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS SIELAB LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO PASTEUR DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISE CLINICAS CAMANDUCAIA L,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de clinicas l,4
LABORATORIO DE ANALISES CLINICAS SANTA EDWIGE,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS AGOSTINI LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS BRAGANCA S C,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS VITAE LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
ISALAB LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
CHECKLAB LABORATORIO DE ANALISES CLINICAS LTD,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS FERNANDES LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS PROMED LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO ECHO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS E CITOPATOLO,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS BIRCK LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS MARTINS E NE,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
CHECK UP LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
CENTRO CLINICO SANTO ANTONIO EIRELI,rede credenciada,CENTRO CLINICO SANTO ANTONIO,rede propria,centro clinico santo antonio,4
MEDPREV - CLINICA DE SEG E MEDICINA,rede propria,CLINICA DE FISIOTERAPIA E MEDICINA BOM PASTOR,rede credenciada,clinica de e medicina,4
NOTRE DAME INTERMEDICA SAUDE S.A. (SAO PAULO),rede propria,NOTRE DAME INTERMEDICA SAUDE SA LAB NOTRELABS,rede credenciada,notre dame intermedica saude,4
LABORATORIO DE ANALISES CLINICAS CORREA LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS MIRANDA REIS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO KLETT DE ANALISES CLINICAS TOXICO,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
HS COR HOSPITAL DO CORACAO DE DUQUE DE CAXIAS,rede propria,H.S COR SERV DE HEMODIN DE DUQUE DE CAXIAS LT,rede credenciada,cor de duque caxias,4
CENTRO DE REAB ORAL ORTO E IMPLANT CROIM LTDA,rede credenciada,CENTRO CLINICO E INFANTIL DE PERUIBE LTDA,rede propria,centro de e ltda,4
LABORATORIO DE ANALISES CLINICAS DR NOBRE,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
JOINLAB LABORATORIO DE ANALISES CLINICAS EIRE,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABOR CENTER LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORTEST LABORATORIO DE ANALISES CLINICAS LT,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
HOSPITAL SANTA MONICA LTDA,rede propria,HOSPITAL SANTA MONICA LTDA.,rede credenciada,hospital santa monica ltda,4
NOTRE DAME INTERMEDICA SAUDE SA LAB NOTRELABS,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S A (COTIA),rede propria,notre dame intermedica saude,4
NOTRE DAME INTERMEDICA SAUDE SA LAB NOTRELABS,rede credenciada,NOTRE DAME INTERMEDICA SAUD SA,rede propria,notre dame intermedica sa,4
NOTRE DAME INTERMEDICA SAUDE SA LAB NOTRELABS,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S A (MAUA),rede propria,notre dame intermedica saude,4
NOTRE DAME INTERMEDICA SAUDE SA LAB NOTRELABS,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S.A. (ARUJA),rede propria,notre dame intermedica saude,4
NOTRE DAME INTERMEDICA SAUDE SA LAB NOTRELABS,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S.A,rede propria,notre dame intermedica saude,4
NOTRE DAME INTERMEDICA SAUDE SA LAB NOTRELABS,rede credenciada,NOTRE DAME INTERMEDICA SAUDE S,rede propria,notre dame intermedica saude,4
LABORATORIO ESTRELA DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
INTERCLINICA LABORATORIO DE ANALISES CLINICAS,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS MEDCENTER,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO CALDAS DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS DR. THOFEHRN,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS SCHUTZ LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
HOSPITAL E MATERNIDADE BENEFICENTE DE CHARQUE,rede credenciada,HOSPITAL E MATERNIDADE DE GUAR,rede propria,hospital e maternidade de,4
VITALLAB LABORATORIO DE ANALISES CLINICAS LTDA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
LABORATORIO DE ANALISES CLINICAS SAO JUDAS TA,rede credenciada,LABORATORIO DE ANALISES CLINICAS DE ITAOBIM L,rede propria,laboratorio de analises clinicas,4
