valor_1,contratacao_1,valor_2,contratacao_2,match_palavras,qtd_palavras_em_comum
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE RADIOL ODONTO SAFE CARNEIRO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ODONTOMEDICA - CLINICA MEDICA ODONTOLOGICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,RADIO FACIAL CLINICA DE RAD ODONT LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,PRIMACORDIS CLINICA MEDICA LTDA ME,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA TAU LTDA ME,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SABOYA SILVA CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AMMA CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE DOENCAS RENAIS DE COLOMBO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA SALUTARIS LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA FMF LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA VASCONCELOS E VIEIRA LTDA ME,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE ORTOPEDIA E FISIOT MOV ATIVO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA ATIVIDADE DE FISIOTERAPIA LTDA ME,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOCLARA CLINICA DE FISOTERAPIA LTDA EPP,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,D' AGOSTINI CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA OLIVEIRA PRADO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA E PSICOLOGICA SANTOS & ANDRADE LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE TRATAMENTO RENAL LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,MORENO CLINICA INTEGRADA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA SANTA TEREZINHA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,INOVA - CLINICA DE ODONTOLOGIA LTDA.,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,OTO VITTA CLINICA DE ESPECIALIDES LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ODINEIA FERREIRA CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA MAGALHAES LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,MADRE CLINICA DE DESENVOLVIMENTO HUMANO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA SAO VICENTE DE ARAUCARIA EIREL,rede credenciada,clinica de medica,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SAO LUCAS CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE SAUDE FISIOCENTER ITAUNA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE DOENCAS RENAIS DE ALVORADA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,BALTA BANISKI CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,JARDINS CLINICA MEDICA E ODONTOLOGICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLIMEDI CLINICA DE MEDICINA INTEGRADA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CEFIT CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOTERAPEUTA DE MESSEJANA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,REABILITAR CLINICA DE FISIOTERAPIA LTDA ME,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AGAPAN CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AGAPE CLINICA DE AVALIACAO PSICOLOGICA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AL CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ALAMED CLINICA MEDICA E ODONTOLOGICA S S LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ALMED FISIOTERAPIA E CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,AP CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ARAGON CLINICA DE REABILITACAO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,C S CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CALIGO CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CDR CLINICA DE DOENCAS RENAIS LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CENTER FISIO CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA ALVES DE LIMA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA ARTE DE VIVER BEM LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA ARTE DE VIVER BRINCANDO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE ACUPUNTURA TAI S S LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE DOR SAO PAULO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE ESPECIALIDADES F L LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE ESPECIALIDADES SOROCABA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA B D LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA CARLA FAVORETO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA CAZZO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA DR RUY BERCOT DE MATTOS LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA E REABILITACAO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA FISIO ACAO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA FISIOCURE LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA FISIOLAGOS LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA FISIOVIDA SAUDE LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA LAGOSFISIO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA MARIA INEZ S S LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA OSTEOFISIO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA OSTROCK LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA REINVENCAO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FISIOTERAPIA RENASCER LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FONOAUDIOLOGIA REORG LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FOTOTERAPIA ABC LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE FRATURAS SAO CAETANO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE HEMOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE OLHOS FLUMINENSE S S LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE ORTOPEDIA E FRATURAS ALPHA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA DNLL LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA EX SISTENCIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA GABRIELA GRACIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA INDIVIDUAR LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA JESSICA MACEDO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA MORADA DO SER LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA ODESSA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA REVIVER LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE REABILITACAO E FISIOTERAPIA FISIO VITAE LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE SAUDE MULTIDISCIPLINAR PEROLI LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE TERAPIA ESPECIALIZADA VIVERE LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA FLOR DE LOTUS LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA H2A DE FISIOTERAPIA E ORTOPEDIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA HARMONIA SERVICOS DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA INTROJECCAO DE PSICOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA LUIZ PIRES DE MELLO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MANOEL DE SOUZA LIMA LTDA-ME,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MATER DEI DE RIO DAS OSTRAS LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA ANDERY MELGES LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA ATIBAIA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA CERIS LTDA.,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MEDICA MONTENEGRO LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA MULTIDISCIPLIN DE R INF S FRANC LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA ODONTO MEDICA TRINDADE SANTANA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA PAULISTA DE FONOAUDIOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA ROSAS DE TERAPIAS LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA ROSAS DE TERAPIAS LTDA EPP,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA ROSSI DE FISIOTERAPIA E SERVICOS LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLISAM CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CONSULTAR CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CPO CLINICA DE PSICOLOGIA OLIVEIRA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CULTIVAR CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,DE GRAO EM GRAO CLINICA MULTIDISCIPLINAR LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,DRA. MIRIAM ROSINI CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ELGRA CLINICA DE FISIOTERAPIA E ACUPUNTURA S S LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIO SBC CLINICA DE FISIOTERAPIA LTDA.,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOCLIN FISIOTERAPIA E CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOKIM CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOMAR CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOMED CLINICA MEDICA E FISIOTERAPICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOPETI CLINICA DE REABILITACAO LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOPLAN CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOREMANSO CLINICA DE SAUDE LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FISIOTRAT CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,GADRI CLINICA DE ESPECIALIDADES MEDICAS LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,LOTUS CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,MEDBIO CLINICA MEDICA INTEGRADA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,MEDSEL CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,MEFISA CLINICA DE ESPECIALIDADE LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,MULTIPSICO CLINICA DE PSICOLOGIA LTDA.,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,OPTIMAL CLINICA DE FONOAUDIOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,ORTOFISIO CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,OTO.COM CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,PEQUENOS PASSOS CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,PSICO LUGAR CONVIDA CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,PSICOCLIN CLINICA DE PSICOLOGIA GRS LTDA.,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,PSICOVIDA CLINICA DE PSICOLOGIA LTDA.,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,RAMOS CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,S.P. FISIS CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SEED CLINICA DE ESPECIALIDADES LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SIG PSICANALISE CLINICA DE SAUDE MENTAL LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SOUZA MORENA CLINICA MEDICA S S LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SOXYL CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,STIMULO CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,TRALLI SALLES CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,TRIADE CLINICA DE AVALIACAO PSICOLOGICA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,UNICO CLINICA MEDICA E MULTIDISCIPLINAR INTEGRADA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,URGIMED CLINICA MEDICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,VIVAN E SOUTO CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,VIVER COM SAUDE CLINICA MEDICA S S LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,VOICE CLINICA DE FONOAUDIOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA BARAO DE IPANEMA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,SIAPO CLINICA DE FISIOTERAPIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,FABUENO PSI CLINICA DE PSICOLOGIA LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,VMOFTSP CLINICA MEDICA OFTALMOLOGICA LTDA,rede credenciada,clinica medica ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,CLINICA DE PSICOLOGIA GIRASSOL LTDA,rede credenciada,clinica de ltda,3
CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,rede propria,MERAKI CLINICA DE PSICOLOGIA E SAUDE LTDA,rede credenciada,clinica de ltda,3
